基金代码,基金名称,一级分类,二级分类,基金公司,基金规模(亿),风险等级,管理费(%),YTD(%),近1年(%),近3年(%),近5年(%),1年最大回撤(%),1年夏普比率,持有人数,总管理规模(亿),评级,3月评分,6月评分,1年评分,2年评分,3年评分,5年评分,7年评分,10年评分
011681,汇添富均衡精选六个月持有混合A,混合型,混合型-偏股,汇添富基金,1.07,中高,1.20%（每年）,13.56,40.43,63.56,,-11.8,1.73,1,7.60亿(9只基金),orange,45.32,38.21,47.37,57.33,52.88,54.39,54.39,26.52
001438,易方达瑞享混合E,混合型,混合型-灵活,易方达基金,56.92,中高,0.80%（每年）,111.13,309.54,353.9,534.19,-16.87,3.11,4,153.30亿(6只基金),green,82.51,89.74,91.03,72.98,59.15,64.94,63.89,61.78
011682,汇添富均衡精选六个月持有混合C,混合型,混合型-偏股,汇添富基金,1.07,中高,1.20%（每年）,13.3,39.72,61.06,,-11.82,1.7,0,7.60亿(9只基金),orange,44.83,37.88,46.92,56.89,52.4,53.99,53.99,26.38
011687,易方达龙头优选两年持有混合A,混合型,混合型-偏股,易方达基金,1.22,中高,1.20%（每年）,-16.46,-8.14,-10.24,,-19.65,-0.75,1,9.80亿(6只基金),orange,31.87,29.12,32.09,44.63,46.11,46.11,0.0,15.36
011688,易方达龙头优选两年持有混合C,混合型,混合型-偏股,易方达基金,1.22,中高,1.20%（每年）,-16.62,-8.52,-11.37,,-19.78,-0.78,0,9.80亿(6只基金),orange,31.67,28.88,31.88,44.36,45.82,45.82,0.0,15.28
011690,招商品质发现混合A,混合型,混合型-偏股,招商基金,16.14,中高,1.20%（每年）,-17.65,-6.49,10.6,,-21.6,-0.47,13,18.24亿(5只基金),orange,35.98,30.17,48.12,55.22,53.61,51.36,51.36,27.63
011691,招商品质发现混合C,混合型,混合型-偏股,招商基金,16.14,中高,1.20%（每年）,-17.96,-7.18,7.91,,-21.93,-0.52,4,18.24亿(5只基金),orange,35.22,29.62,47.53,54.61,53.02,50.67,50.67,27.39
011692,华安研究智选混合A,混合型,混合型-偏股,华安基金,22.07,中高,1.20%（每年）,46.22,85.69,57.93,,-14.51,2.3,29,58.87亿(15只基金),orange,37.99,39.3,45.6,43.12,43.95,46.45,46.45,25.36
011694,华泰紫金信息科技主题6个月持有混合发起A,混合型,混合型-偏股,华泰证券(上海)资产管理,0.89,中高,1.20%（每年）,-4.82,10.98,,,-9.67,0.67,1,1.03亿(4只基金),blue,47.37,47.86,48.21,49.96,49.96,0.0,0.0,7.61
007001,鹏华中债1-3年国开行债券指数C,指数型,指数型-固收,鹏华基金,18.01,中低,0.15%（每年）,0.48,-0.35,1.22,2.49,-1.18,-2.16,0,3094.69亿(26只基金),orange,45.6,38.72,26.85,31.26,39.39,37.63,36.48,36.48
011695,华泰紫金信息科技主题6个月持有混合发起C,混合型,混合型-偏股,华泰证券(上海)资产管理,0.89,中高,1.20%（每年）,-5.19,10.07,,,-9.91,0.61,0,1.03亿(4只基金),orange,46.34,46.56,46.58,48.58,48.58,0.0,0.0,7.41
011696,南方浩睿进取京选3个月混合(FOF)A,FOF,FOF-进取型,南方基金,2.81,中高,1.00%（每年）,2.14,16.43,12.94,,-12.28,0.95,3,11.79亿(8只基金),orange,43.05,38.97,51.34,47.53,44.9,46.06,46.06,46.06
007005,中金新医药股票C,股票型,股票型,中金基金,0.78,中高,1.20%（每年）,-14.44,-9.67,-20.65,-38.26,-28.69,-0.26,0,1.83亿(6只基金),orange,38.69,31.48,46.21,47.59,47.95,52.22,55.34,55.34
011697,南方浩睿进取京选3个月混合(FOF)C,FOF,FOF-进取型,南方基金,2.81,中高,1.00%（每年）,1.94,15.95,11.54,,-12.33,0.92,0,11.79亿(8只基金),orange,42.64,38.55,51.0,47.07,44.45,45.56,45.56,45.56
011698,南方均衡回报混合A,混合型,混合型-平衡,南方基金,2.4,中,1.00%（每年）,9.47,32.13,37.22,,-6.29,2.39,2,5.21亿(7只基金),green,75.1,73.31,57.14,53.65,53.53,54.07,54.07,30.19
011701,南方均衡回报混合C,混合型,混合型-平衡,南方基金,2.4,中,1.00%（每年）,9.26,31.59,35.54,,-6.3,2.36,0,5.21亿(7只基金),green,74.84,72.93,56.83,53.17,53.0,53.53,53.53,29.99
011702,广发睿享稳健增利混合C,混合型,混合型-偏债,广发基金,0.52,中,1.00%（每年）,-0.28,4.67,7.09,-6.24,-3.08,0.63,0,48.86亿(8只基金),orange,36.86,33.35,39.38,40.36,40.7,45.2,45.2,45.2
017344,万家养老2035三年持有混合(FOF)Y,FOF,FOF-均衡型,万家基金,1.51,中高,0.40%（每年）,2.95,15.36,17.3,,-5.82,1.59,0,16.49亿(9只基金),orange,43.49,44.63,50.16,48.19,46.33,47.67,2.65,17.49
017351,工银养老2040三年持有Y,FOF,FOF-均衡型,工银瑞信基金,4.14,中高,0.45%（每年）,2.58,15.08,24.41,,-10.48,1.09,2,96.43亿(15只基金),orange,32.5,32.13,46.69,49.66,47.27,47.79,47.79,19.2
023822,泓德中证500指数增强C,指数型,指数型-股票,泓德基金,1.0,中高,0.80%（每年）,16.18,53.29,,,-11.9,2.25,0,12.78亿(9只基金),green,68.11,72.41,72.96,72.96,0.0,0.0,0.0,7.3
001442,易方达瑞信混合E,混合型,混合型-灵活,易方达基金,11.85,中,0.60%（每年）,2.96,7.5,18.12,19.69,-1.98,1.53,4,23.51亿(11只基金),orange,44.27,58.64,50.17,49.99,54.03,51.26,52.44,53.0
023852,富国上证科创板新能源ETF发起式联接C,指数型,指数型-股票,富国基金,2.76,中高,0.50%（每年）,2.74,50.25,,,-19.23,1.33,2,197.99亿(23只基金),green,82.83,64.97,71.7,71.7,0.0,0.0,0.0,7.17
001446,招商丰泽混合C,混合型,混合型-灵活,招商基金,0.38,中,0.60%（每年）,-7.02,11.49,16.03,28.24,-10.96,0.84,0,8.03亿(12只基金),orange,39.47,42.56,52.39,50.29,52.38,54.46,52.13,51.61
007034,中科沃土沃安中短利率C,债券型,债券型-中短债,中科沃土基金,0.17,中低,0.20%（每年）,0.58,1.1,4.62,8.7,-0.04,-5.99,0,0.47亿(7只基金),orange,33.32,31.95,22.45,27.27,36.61,34.68,33.31,33.31
017352,工银养老2045三年持有Y,FOF,FOF-均衡型,工银瑞信基金,3.17,中高,0.45%（每年）,2.71,15.91,25.37,,-10.78,1.12,1,96.43亿(15只基金),orange,32.27,32.44,47.27,50.03,47.35,48.21,48.21,19.32
017354,天弘永裕稳健养老一年(FOF)Y,FOF,FOF-稳健型,天弘基金,0.49,中,0.30%（每年）,1.74,6.8,11.02,,-2.46,1.33,0,35.99亿(13只基金),orange,45.82,52.1,44.01,44.52,45.23,44.24,44.24,18.06
017356,华夏安康稳健养老目标一年持有混合发起式(FOF)Y,FOF,FOF-稳健型,华夏基金,1.77,中,0.30%（每年）,0.3,4.17,12.46,,-3.76,0.57,0,49.44亿(13只基金),orange,32.23,35.38,38.11,44.59,47.9,46.03,46.03,18.52
017357,华夏安盈稳健养老目标一年持有混合(FOF)Y,FOF,FOF-稳健型,华夏基金,0.64,中,0.30%（每年）,3.2,8.2,11.6,,-3.77,1.53,0,43.91亿(19只基金),orange,37.1,41.45,45.91,47.22,47.26,47.72,2.38,17.42
017359,华夏保守养老一年持有混合(FOF)Y,FOF,FOF-稳健型,华夏基金,2.07,中,0.15%（每年）,-1.28,1.32,8.41,,-2.09,-0.25,1,49.44亿(13只基金),orange,33.5,33.8,33.92,41.09,45.47,46.35,2.48,16.8
017360,华夏养老2035(FOF)Y,FOF,FOF-均衡型,华夏基金,1.41,中高,0.30%（每年）,-0.7,11.59,12.85,,-4.95,1.29,0,8.03亿(7只基金),blue,50.35,50.19,51.03,50.46,47.21,47.84,2.44,17.6
017361,汇添富养老2040五年持有混合(FOF)Y,FOF,FOF-均衡型,汇添富基金,2.96,中高,0.40%（每年）,17.21,39.44,34.78,,-9.62,1.98,0,26.05亿(17只基金),orange,40.19,42.94,48.73,48.56,44.32,45.46,2.53,16.92
017367,汇添富添福睿选稳健养老一年持有混合(FOF)Y,FOF,FOF-稳健型,汇添富基金,1.33,中,0.30%（每年）,4.5,9.27,16.1,,-3.83,1.3,0,14.76亿(16只基金),blue,60.3,54.38,50.23,49.88,47.45,48.1,2.45,17.64
009063,财通智慧成长混合C,混合型,混合型-偏股,财通基金,4.24,中高,1.20%（每年）,95.61,306.71,282.82,235.61,-15.65,3.45,1,5.31亿(6只基金),blue,52.83,66.88,78.07,68.1,66.25,60.19,59.28,59.28
009064,鹏扬景沃六个月持有期混合A,混合型,混合型-偏债,鹏扬基金,3.38,中,0.80%（每年）,3.75,6.49,12.67,10.96,-2.91,1.12,2,71.77亿(15只基金),blue,48.19,40.91,39.26,44.05,44.47,44.69,44.79,44.79
009065,鹏扬景沃六个月持有期混合C,混合型,混合型-偏债,鹏扬基金,3.38,中,0.80%（每年）,3.56,6.06,11.28,8.7,-2.93,1.02,1,71.77亿(15只基金),orange,47.17,39.78,37.93,42.86,43.27,43.59,43.73,43.73
017369,银华尊颐稳健养老目标一年持有混合发起式(FOF)Y,FOF,FOF-稳健型,银华基金,0.79,中,0.30%（每年）,4.56,10.39,12.09,,-3.42,1.69,0,58.53亿(13只基金),orange,40.94,40.3,44.51,44.3,43.59,41.79,41.79,17.41
017373,汇添富添福睿享稳健养老目标一年持有混合(FOF)Y,FOF,FOF-稳健型,汇添富基金,0.62,中,0.30%（每年）,2.78,7.71,14.33,,-1.59,1.91,0,14.76亿(16只基金),blue,47.9,57.53,52.65,49.49,49.41,48.55,2.0,17.79
023833,华泰柏瑞中证油气产业ETF发起式联接C,指数型,指数型-股票,华泰柏瑞基金,0.74,中高,0.50%（每年）,9.35,26.29,,,-21.15,1.14,0,316.66亿(28只基金),green,92.76,88.92,68.26,68.26,0.0,0.0,0.0,6.84
007040,前海联合泳隆混合C,混合型,混合型-灵活,前海联合,4.72,中高,0.70%（每年）,11.54,64.18,39.16,1.87,-14.47,1.95,3,7.04亿(6只基金),green,86.97,67.14,73.58,63.0,56.62,51.41,52.03,52.03
007041,前海联合泳涛混合C,混合型,混合型-灵活,前海联合,0.24,中高,0.60%（每年）,3.05,-6.12,-29.58,-50.01,-29.29,-0.03,0,0.24亿(2只基金),orange,32.0,33.17,44.36,44.18,41.86,45.6,50.28,50.28
001448,华商双翼平衡混合A,混合型,混合型-偏债,华商基金,1.61,中高,0.60%（每年）,-0.12,36.97,52.46,101.32,-10.05,2.08,0,253.79亿(10只基金),orange,35.57,54.97,67.78,63.77,60.39,65.36,58.35,55.19
001454,鹏华弘鑫混合C,混合型,混合型-灵活,鹏华基金,0.13,中,0.60%（每年）,7.77,23.23,30.42,26.75,-9.77,1.25,0,4.24亿(4只基金),orange,26.14,56.83,42.78,42.52,45.29,44.1,44.88,44.99
007042,前海联合泳隽混合C,混合型,混合型-灵活,前海联合,0.02,中高,0.70%（每年）,4.77,23.31,-3.46,-6.95,-12.48,1.18,0,1.24亿(4只基金),orange,38.71,35.26,39.2,46.39,43.68,49.93,54.06,54.06
007043,前海联合泓鑫混合C,混合型,混合型-灵活,前海联合,0.43,中高,1.20%（每年）,20.67,65.65,66.6,15.86,-11.88,2.17,0,0.43亿(2只基金),orange,31.52,56.2,54.02,59.02,51.01,48.83,56.06,56.06
009089,嘉实稳固收益债券A,债券型,债券型-混合二级,嘉实基金,30.67,中,0.65%（每年）,1.62,5.22,10.45,3.83,-5.4,0.58,10,73.84亿(18只基金),orange,33.78,28.79,34.34,39.53,45.02,43.7,42.71,42.71
009092,富国新材料新能源混合A,混合型,混合型-偏股,富国基金,18.57,中高,1.20%（每年）,-4.44,46.74,61.9,70.75,-23.09,1.29,5,27.92亿(5只基金),orange,28.01,58.89,57.81,62.48,60.16,63.06,62.31,62.31
009093,华泰柏瑞鸿利中短债A,债券型,债券型-中短债,华泰柏瑞基金,15.87,中低,0.30%（每年）,0.7,1.47,6.79,14.24,-0.03,-4.99,6,1121.15亿(25只基金),orange,32.81,32.34,26.92,32.73,42.21,43.91,42.02,42.02
017374,南方富誉稳健养老一年持有混合(FOF)Y,FOF,FOF-稳健型,南方基金,3.65,中,0.30%（每年）,6.33,15.07,21.25,,-4.71,1.92,0,60.47亿(18只基金),blue,54.65,50.0,45.41,48.15,48.37,48.37,2.26,17.63
017375,南方养老目标2030三年持有混合发起(FOF)Y,FOF,FOF-稳健型,南方基金,3.52,中,0.50%（每年）,7.85,23.01,22.55,,-6.5,2.06,2,45.99亿(19只基金),orange,46.37,46.58,53.38,50.86,46.62,48.06,2.69,17.69
009094,华泰柏瑞鸿利中短债C,债券型,债券型-中短债,华泰柏瑞基金,15.87,中低,0.30%（每年）,0.63,1.31,6.3,13.23,-0.03,-6.94,7,1121.15亿(25只基金),orange,31.73,31.14,24.43,30.98,40.78,42.88,40.74,40.74
009096,鹏华安泽混合A,混合型,混合型-偏债,鹏华基金,0.2,中,0.60%（每年）,0.96,2.16,6.61,14.32,-1.63,0.08,0,67.98亿(25只基金),orange,35.34,38.89,33.83,36.22,44.05,45.21,43.86,43.86
017376,南方养老2035三年持有混合(FOF)Y,FOF,FOF-均衡型,南方基金,6.98,中,0.45%（每年）,6.49,18.39,19.38,,-5.51,1.83,1,45.99亿(19只基金),blue,51.08,50.83,50.38,49.23,45.57,46.57,2.52,17.24
017377,南方养老2040三年持有混合发起(FOF)Y,FOF,FOF-均衡型,南方基金,3.15,中高,0.50%（每年）,8.48,26.89,27.55,,-8.43,1.91,2,45.99亿(19只基金),orange,39.59,40.59,52.96,50.97,46.26,47.64,2.66,17.6
017378,广发安裕稳健养老一年持有混合(FOF)Y,FOF,FOF-稳健型,广发基金,2.32,中,0.30%（每年）,2.48,8.98,14.55,,-3.83,1.38,1,56.36亿(16只基金),blue,50.08,43.24,46.56,44.53,46.78,47.58,2.48,17.31
017389,中银证券凌瑞6个月持有期混合A,混合型,混合型-偏债,中银证券,0.45,中,0.60%（每年）,3.85,12.55,,,-2.72,1.71,0,8.41亿(7只基金),green,71.36,62.94,53.09,46.84,46.36,46.36,0.0,14.1
017396,英大延福养老目标2045三年持有混合发起(FOF),FOF,FOF-均衡型,英大基金,0.16,中高,0.60%（每年）,-1.27,17.41,,,-7.52,1.41,0,2.27亿(5只基金),orange,28.5,29.19,44.66,46.28,43.54,43.54,0.0,13.42
017405,兴业养老2035(FOF)Y,FOF,FOF-均衡型,兴业基金,1.94,中,0.45%（每年）,7.78,23.82,25.62,,-6.03,2.15,1,2.73亿(6只基金),orange,44.77,43.29,50.55,48.5,46.02,47.15,2.58,17.38
017411,农银养老2045五年持有混合(FOF)Y,FOF,FOF-均衡型,农银汇理基金,2.92,中高,0.50%（每年）,6.48,25.03,18.46,,-10.29,1.57,1,4.40亿(6只基金),orange,40.1,37.53,45.07,43.62,42.38,42.07,2.0,15.95
017413,创金合信中证科创创业50指数增强C,指数型,指数型-股票,创金合信基金,2.05,中高,1.00%（每年）,49.85,153.62,135.16,,-13.72,2.96,1,70.09亿(23只基金),orange,34.09,46.77,63.08,57.88,51.48,51.48,0.0,17.23
013355,工银新金融股票C,股票型,股票型,工银瑞信基金,11.49,中高,1.20%（每年）,-5.39,8.54,19.5,,-10.11,0.57,0,58.76亿(9只基金),orange,21.61,48.4,55.06,52.93,50.13,49.21,49.21,26.66
014126,华夏中证1000指数增强C,指数型,指数型-股票,华夏基金,2.95,中高,0.80%（每年）,14.97,48.27,59.26,,-12.38,2.08,2,43.14亿(7只基金),blue,63.33,70.87,67.97,63.78,59.34,61.12,61.12,29.06
009102,鹏扬红利优选混合A,混合型,混合型-偏股,鹏扬基金,4.14,中高,1.20%（每年）,-12.56,1.46,17.11,5.46,-17.73,0.07,1,12.45亿(16只基金),blue,59.04,67.45,54.9,59.8,57.23,55.84,55.14,55.14
014130,融通中证云计算与大数据主题指数(LOF)C,指数型,指数型-股票,融通基金,12.16,中高,1.00%（每年）,-4.45,43.12,51.28,,-19.69,1.2,4,79.95亿(15只基金),orange,43.51,52.06,62.16,64.7,59.62,58.96,58.96,28.55
014134,工银中证500六个月持有指数增强C,指数型,指数型-股票,工银瑞信基金,1.35,中高,1.00%（每年）,10.72,48.22,51.22,,-13.74,1.98,0,51.07亿(17只基金),green,70.22,75.01,72.06,63.65,55.89,57.1,57.1,27.87
016870,景顺长城稳健增益债券C,债券型,债券型-混合二级,景顺长城基金,313.93,中,0.60%（每年）,-0.68,1.96,12.58,,-2.9,0.03,44,989.62亿(21只基金),blue,54.55,46.45,46.63,50.84,50.97,49.55,1.85,18.01
016873,广发远见智选混合A,混合型,混合型-偏股,广发基金,119.86,中高,1.20%（每年）,134.75,228.33,173.38,,-16.85,3.0,8,133.91亿(4只基金),green,87.01,69.5,68.53,62.41,56.05,53.41,1.59,19.58
016874,广发远见智选混合C,混合型,混合型-偏股,广发基金,119.86,中高,1.20%（每年）,134.22,226.76,169.26,,-16.86,2.99,69,133.91亿(4只基金),green,87.02,69.35,68.02,62.0,55.62,53.01,1.59,19.46
016890,鹏华稳健增利债券C,债券型,债券型-混合二级,鹏华基金,21.91,中,0.50%（每年）,5.46,6.19,11.33,,-2.07,1.2,4,644.40亿(25只基金),orange,42.53,43.75,34.7,38.56,42.4,40.7,1.55,15.35
016895,中银卓越成长混合A,混合型,混合型-偏股,中银基金,3.4,中高,1.20%（每年）,37.86,78.32,,,-14.66,2.31,2,48.72亿(11只基金),orange,44.06,47.53,61.25,59.12,53.45,53.45,0.0,16.08
016896,中银卓越成长混合C,混合型,混合型-偏股,中银基金,3.4,中高,1.20%（每年）,37.59,77.6,,,-14.69,2.3,1,48.72亿(11只基金),orange,43.64,47.02,60.89,58.87,53.2,53.2,0.0,16.02
009125,华泰保兴科荣混合C,混合型,混合型-偏债,华泰保兴基金,0.29,中,0.60%（每年）,18.74,16.4,3.7,12.12,-13.5,0.83,0,115.54亿(12只基金),blue,62.18,43.7,45.99,42.14,44.48,44.93,46.59,46.59
009126,嘉实基础产业优选股票A,股票型,股票型,嘉实基金,0.5,中高,1.20%（每年）,0.18,30.35,47.93,14.98,-19.87,1.29,0,42.29亿(15只基金),orange,27.95,36.2,58.66,63.39,56.81,53.59,55.48,55.48
016902,鑫元欣悦混合A,混合型,混合型-偏股,鑫元基金,0.45,中高,1.20%（每年）,-6.15,20.85,12.1,,-20.48,0.82,0,28.87亿(16只基金),orange,25.26,46.95,58.41,58.86,52.61,52.61,0.0,17.48
016924,广发百发大数据价值混合C,混合型,混合型-灵活,广发基金,3.75,中高,1.00%（每年）,22.39,76.67,81.52,,-23.04,1.79,2,3.75亿(3只基金),blue,49.09,71.64,70.89,66.14,61.09,56.38,56.38,22.28
016925,华夏鼎辉债券A,债券型,债券型-长债,华夏基金,42.68,中低,0.30%（每年）,0.31,-0.43,0.58,,-1.45,-1.74,42,321.44亿(18只基金),orange,43.59,43.98,29.37,33.63,40.45,39.37,39.37,16.27
016932,国泰丰祺纯债债券C,债券型,债券型-利率债,国泰基金,10.69,中低,0.30%（每年）,1.63,-2.78,0.5,,-4.62,-1.54,0,170.51亿(23只基金),blue,62.73,44.05,29.81,36.39,42.31,40.36,40.36,16.63
019155,易方达全球配置混合(QDII)A(人民币),QDII,QDII-混合灵活,易方达基金,2.65,,1.2%,,,,,-9.36,2.49,,,green,83.8,58.61,65.71,59.28,54.01,54.01,,
019156,易方达全球配置混合(QDII)C(人民币),QDII,QDII-混合灵活,易方达基金,2.53,,1.2%,,,,,-9.37,2.47,,,green,83.76,58.44,65.42,58.67,53.38,53.38,,
019172,摩根纳斯达克100指数(QDII)人民币A,QDII,指数型-海外股票,摩根基金(中国),21.78,,0.5%,,,,,-12.97,1.17,,,orange,26.26,41.72,54.53,54.85,59.99,59.99,,
019173,摩根纳斯达克100指数(QDII)人民币C,QDII,指数型-海外股票,摩根基金(中国),8.94,,0.5%,,,,,-13.09,1.15,,,orange,26.15,41.3,54.26,54.68,59.84,59.84,,
019231,广发全球稳健配置混合(QDII)人民币C,QDII,QDII-混合债,广发基金,0.72,,1.2%,,,,,-6.74,1.66,,,orange,27.78,24.47,31.86,30.34,30.34,,,
023501,安信中证A500指数增强A,指数型,指数型-股票,安信基金,3.67,中高,0.80%（每年）,9.35,39.14,,,-8.61,1.94,1,30.50亿(12只基金),blue,54.45,65.45,64.63,64.63,0.0,0.0,0.0,6.47
019265,南方港股数字经济混合发起(QDII)A,QDII,QDII-混合偏股,南方基金,0.53,,1.2%,,,,,-19.1,1.09,,,orange,27.74,27.98,53.2,68.69,66.66,66.66,,
019266,南方港股数字经济混合发起(QDII)C,QDII,QDII-混合偏股,南方基金,0.28,,1.2%,,,,,-19.34,1.07,,,orange,27.58,27.82,52.97,68.44,66.32,66.32,,
019305,摩根标普500指数(QDII)人民币C,QDII,指数型-海外股票,摩根基金(中国),14.18,,0.5%,,,,,-9.3,1.0,,,orange,25.74,42.42,52.72,54.35,59.5,59.5,,
019415,南方港股医药行业混合发起(QDII)A,QDII,QDII-混合偏股,南方基金,0.3,,1.2%,,,,,-36.44,-0.21,,,orange,38.7,32.28,58.34,59.68,54.04,54.04,,
018583,华泰紫金碳中和混合发起C,混合型,混合型-偏股,华泰证券(上海)资产管理,0.29,中高,1.20%（每年）,4.74,22.33,,,-9.06,1.17,0,2.03亿(4只基金),orange,40.79,52.76,46.66,51.82,54.77,54.77,0.0,14.35
020015,国泰区位优势混合A,混合型,混合型-偏股,国泰基金,2.26,中高,1.20%（每年）,9.32,20.82,29.32,9.04,-8.91,1.05,0,2.26亿(4只基金),orange,42.0,36.13,51.14,57.33,51.3,55.2,58.0,58.41
017701,方正富邦中证同业存单AAA指数7天持有,指数型,指数型-固收,方正富邦基金,1.09,中低,0.20%（每年）,0.49,1.13,4.88,,-0.04,-7.98,1,283.91亿(17只基金),orange,31.17,30.65,26.38,28.29,37.99,37.77,1.65,13.97
013389,华夏成长先锋一年持有混合A,混合型,混合型-偏股,华夏基金,7.3,中高,1.20%（每年）,102.02,182.47,114.45,,-14.04,3.22,6,15.01亿(6只基金),green,77.47,80.37,65.59,53.02,53.22,52.54,52.54,26.11
013393,信澳价值精选混合A,混合型,混合型-偏股,信达澳亚基金,1.12,中高,1.20%（每年）,-10.69,3.18,-6.66,,-26.47,0.19,1,1.12亿(2只基金),orange,42.69,45.66,49.13,52.54,46.91,48.14,48.14,24.4
013395,华夏新能源车龙头混合发起式A,混合型,混合型-偏股,华夏基金,7.81,中高,1.20%（每年）,2,39.61,28.28,,-16.89,1.33,3,107.59亿(7只基金),green,76.16,53.98,55.23,56.18,56.58,58.02,58.02,29.59
014190,南方专精特新混合C,混合型,混合型-偏股,南方基金,1.46,中高,1.20%（每年）,66.72,132.34,105.56,,-13.15,3.05,0,34.21亿(12只基金),green,86.51,85.09,79.7,67.15,61.85,57.98,57.98,26.48
017435,华宝中证沪港深新消费指数C,指数型,指数型-股票,华宝基金,5.77,中高,0.50%（每年）,-35.48,-32.72,-7.44,,-43.21,-1.67,4,391.40亿(20只基金),orange,25.36,25.25,44.67,60.16,56.62,56.62,0.0,18.39
017506,明亚中证1000指数增强C,指数型,指数型-股票,明亚基金,1.22,中高,1.00%（每年）,7.14,29.04,32.11,,-11.88,1.46,1,4.87亿(8只基金),blue,52.05,50.93,56.26,57.66,54.25,54.25,0.0,17.81
017512,广发北证50成份指数A,指数型,指数型-股票,广发基金,6.66,高,0.50%（每年）,-12.18,-8.39,53.02,,-23.8,-0.25,2,1071.35亿(41只基金),orange,27.85,33.41,51.41,61.22,57.56,56.04,1.99,20.09
017520,汇添富北证50成份指数C,指数型,指数型-股票,汇添富基金,5.71,高,0.50%（每年）,-12.55,-9.36,29.39,,-24.16,-0.29,3,121.24亿(28只基金),orange,27.56,33.15,50.9,61.02,57.53,55.21,1.73,19.89
018661,大成中证1000指数增强发起式A,指数型,指数型-股票,大成基金,1.34,中高,1.00%（每年）,3.24,31.2,,,-13.22,1.44,1,3.64亿(8只基金),blue,55.24,65.61,68.33,68.08,64.12,64.12,0.0,16.87
013413,交银中证环境治理(LOF)C,指数型,指数型-股票,交银施罗德基金,0.86,中高,1.00%（每年）,-3.49,10.64,6.53,,-14.4,0.52,0,116.53亿(28只基金),green,75.87,57.44,54.05,56.77,51.26,51.09,51.09,27.44
017575,华夏稳兴增益一年持有混合A,混合型,混合型-偏债,华夏基金,0.46,中,0.80%（每年）,2.06,3.02,,,-2.65,0.29,0,109.42亿(22只基金),green,72.75,50.83,43.73,43.75,46.13,46.13,0.0,12.39
014187,华夏量化优选股票A,股票型,股票型,华夏基金,3.89,中高,1.20%（每年）,19.13,54.9,60.11,,-11.84,2.31,3,43.14亿(7只基金),blue,55.48,64.71,59.29,57.06,54.2,53.07,53.07,24.52
017655,嘉实价值丰裕混合A,混合型,混合型-偏股,嘉实基金,0.1,中高,1.20%（每年）,-6.16,9.39,,,-17.65,0.43,0,9.54亿(8只基金),orange,42.3,34.84,49.94,49.14,49.14,0.0,0.0,7.51
017667,鹏华新材料混合发起式A,混合型,混合型-偏股,鹏华基金,3.0,中高,1.20%（每年）,10.95,49.96,,,-16.74,1.97,1,69.32亿(6只基金),green,89.65,88.74,80.31,61.42,55.98,55.98,0.0,16.82
017668,鹏华新材料混合发起式C,混合型,混合型-偏股,鹏华基金,3.0,中高,1.20%（每年）,10.64,49.04,,,-16.88,1.95,1,69.32亿(6只基金),green,89.65,88.71,80.14,61.18,55.67,55.67,0.0,16.75
024091,中金中证1000指数增强发起B,指数型,指数型-股票,中金基金,2.53,中高,0.80%（每年）,12.25,42.01,,,-13.71,1.8,0,61.62亿(22只基金),blue,65.45,61.73,67.02,67.02,0.0,0.0,0.0,6.69
